PlayerFBref,UrlFBref,UrlTmarkt,TmPos,fbref_id,tm_id
Adama Bojang,https://fbref.com/en/players/e606b6c0/Adama-Bojang,https://www.transfermarkt.com/adama-bojang/profil/spieler/1111912,Centre-Forward,e606b6c0,1111912
Adama Diakhaby,https://fbref.com/en/players/65585e3a/Adama-Diakhaby,https://www.transfermarkt.com/adama-diakhaby/profil/spieler/453594,Left Winger,65585e3a,453594
Adama Diomande,https://fbref.com/en/players/336dbcb2/Adama-Diomande,https://www.transfermarkt.com/adama-diomande/profil/spieler/93145,Centre-Forward,336dbcb2,93145
Adama Mbengue,https://fbref.com/en/players/b931d9d1/Adama-Mbengue,https://www.transfermarkt.com/adama-mbengue/profil/spieler/230066,Left-Back,b931d9d1,230066
Adama Niane,https://fbref.com/en/players/1ac3b888/Adama-Niane,https://www.transfermarkt.com/adama-niane/profil/spieler/253842,Centre-Forward,1ac3b888,253842
Adama Soumaoro,https://fbref.com/en/players/7b075c75/Adama-Soumaoro,https://www.transfermarkt.com/adama-soumaoro/profil/spieler/126673,Centre-Back,7b075c75,126673
Adama TraorÃ©,https://fbref.com/en/players/9a28eba4/Adama-Traore,https://www.transfermarkt.com/adama-traore/profil/spieler/204103,Right Winger,9a28eba4,204103
Adama TraorÃ©,https://fbref.com/en/players/1a6f2a66/Adama-Traore,https://www.transfermarkt.com/adama-traore/profil/spieler/262608,Central Midfield,1a6f2a66,262608
Adama TraorÃ©,https://fbref.com/en/players/f9edc384/Adama-Traore,https://www.transfermarkt.com/adama-traore/profil/spieler/364405,Left Winger,f9edc384,364405
Adan Kai George,https://fbref.com/en/players/da390ff1/Adan-Kai-George,https://www.transfermarkt.com/adan-george/profil/spieler/716109,Centre-Forward,da390ff1,716109
Aday,https://fbref.com/en/players/5890cef1/Aday,https://www.transfermarkt.com/aday-benitez/profil/spieler/132921,Left-Back,5890cef1,132921
Adebayo Akinfenwa,https://fbref.com/en/players/dcb17ca5/Adebayo-Akinfenwa,https://www.transfermarkt.com/adebayo-akinfenwa/profil/spieler/32798,Centre-Forward,dcb17ca5,32798
Adel Mahamoud,https://fbref.com/en/players/69c9532c/Adel-Mahamoud,https://www.transfermarkt.com/adel-mahamoud/profil/spieler/952436,Centre-Forward,69c9532c,952436
Adel Taarabt,https://fbref.com/en/players/47dc80f5/Adel-Taarabt,https://www.transfermarkt.com/adel-taarabt/profil/spieler/45287,Attacking Midfield,47dc80f5,45287
Adem LjajiÄ,https://fbref.com/en/players/2648e18f/Adem-Ljajic,https://www.transfermarkt.com/adem-ljajic/profil/spieler/69374,Attacking Midfield,2648e18f,69374
Ademipo Odubeko,https://fbref.com/en/players/dcba03f6/Ademipo-Odubeko,https://www.transfermarkt.com/ademipo-odubeko/profil/spieler/655880,Centre-Forward,dcba03f6,655880
Ademola Lookman,https://fbref.com/en/players/7c104bb7/Ademola-Lookman,https://www.transfermarkt.com/ademola-lookman/profil/spieler/406040,Left Winger,7c104bb7,406040
Aden Flint,https://fbref.com/en/players/952672e1/Aden-Flint,https://www.transfermarkt.com/aden-flint/profil/spieler/105324,Centre-Back,952672e1,105324
Aderlan Santos,https://fbref.com/en/players/847e4cd8/Aderlan-Santos,https://www.transfermarkt.com/aderllan-santos/profil/spieler/159142,Centre-Back,847e4cd8,159142
Adewele Sapara,https://fbref.com/en/players/0387fc57/Adewele-Sapara,https://www.transfermarkt.com/sapara/profil/spieler/637802,Left Winger,0387fc57,637802
Adi MehremiÄ,https://fbref.com/en/players/00eb1f49/Adi-Mehremic,https://www.transfermarkt.com/adi-mehremic/profil/spieler/192897,Centre-Back,00eb1f49,192897
Adil Aouchiche,https://fbref.com/en/players/b94b8be1/Adil-Aouchiche,https://www.transfermarkt.com/adil-aouchiche/profil/spieler/569385,Attacking Midfield,b94b8be1,569385
Adil Auassar,https://fbref.com/en/players/ddb76359/Adil-Auassar,https://www.transfermarkt.com/adil-auassar/profil/spieler/56381,Centre-Back,ddb76359,56381
Adil Ben Achour,https://fbref.com/en/players/3ce8bed4/Adil-Ben-Achour,https://www.transfermarkt.com/adil-ben-achour/profil/spieler/806306,Centre-Forward,3ce8bed4,806306
Adil Rami,https://fbref.com/en/players/8dbff17c/Adil-Rami,https://www.transfermarkt.com/adil-rami/profil/spieler/51118,Centre-Back,8dbff17c,51118
Adil Taoui,https://fbref.com/en/players/53e585f2/Adil-Taoui,https://www.transfermarkt.com/adil-taoui/profil/spieler/463617,Left Winger,53e585f2,463617
Adilson Malanda,https://fbref.com/en/players/9d83969b/Adilson-Malanda,https://www.transfermarkt.com/adilson-malanda/profil/spieler/847772,Centre-Back,9d83969b,847772
AdlÃ¨ne Guedioura,https://fbref.com/en/players/f75825e3/Adlene-Guedioura,https://www.transfermarkt.com/adlene-guedioura/profil/spieler/74768,Central Midfield,f75825e3,74768
Admir Mehmedi,https://fbref.com/en/players/b500b384/Admir-Mehmedi,https://www.transfermarkt.com/admir-mehmedi/profil/spieler/66058,Second Striker,b500b384,66058
Admiral Muskwe,https://fbref.com/en/players/ee2b9a18/Admiral-Muskwe,https://www.transfermarkt.com/admiral-muskwe/profil/spieler/314378,Centre-Forward,ee2b9a18,314378
Adnan Januzaj,https://fbref.com/en/players/4737cebe/Adnan-Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,Right Winger,4737cebe,177847
Adnan Ugur,https://fbref.com/en/players/f6110f10/Adnan-Ugur,https://www.transfermarkt.com/adnan-ugur/profil/spieler/409515,Central Midfield,f6110f10,409515
Ado Onaiwu,https://fbref.com/en/players/ff4df82e/Ado-Onaiwu,https://www.transfermarkt.com/ado-onaiwu/profil/spieler/308133,Centre-Forward,ff4df82e,308133
Adolfo DomÃ­nguez Gerardo,https://fbref.com/en/players/b805a7f8/Adolfo-Dominguez-Gerardo,https://www.transfermarkt.com/adolfo-dominguez/profil/spieler/220934,Defensive Midfield,b805a7f8,220934
Adolfo Gaich,https://fbref.com/en/players/8dfed6e9/Adolfo-Gaich,https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469,Centre-Forward,8dfed6e9,608469
Adolfo HernÃ¡ndez,https://fbref.com/en/players/a81bb5ec/Adolfo-Hernandez,https://www.transfermarkt.com/adolfo-hernandez/profil/spieler/599314,Centre-Forward,a81bb5ec,599314
Adri Bosch,https://fbref.com/en/players/cb1e5807/Adri-Bosch,https://www.transfermarkt.com/miki-bosch/profil/spieler/707276,Centre-Back,cb1e5807,707276
Adri Embarba,https://fbref.com/en/players/db8f0eba/Adri-Embarba,https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,Right Winger,db8f0eba,288318
Adria Altimira,https://fbref.com/en/players/757a3431/Adria-Altimira,https://www.transfermarkt.com/adria-altimira/profil/spieler/466807,Right-Back,757a3431,466807
Adria Pedrosa,https://fbref.com/en/players/112521d1/Adria-Pedrosa,https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418,Left-Back,112521d1,501418
Adrian Beck,https://fbref.com/en/players/616c09f5/Adrian-Beck,https://www.transfermarkt.com/adrian-beck/profil/spieler/273669,Attacking Midfield,616c09f5,273669
Adrian Bernabe,https://fbref.com/en/players/548672b4/Adrian-Bernabe,https://www.transfermarkt.com/adrian-bernabe/profil/spieler/466802,Central Midfield,548672b4,466802
Adrian Fein,https://fbref.com/en/players/60097ff6/Adrian-Fein,https://www.transfermarkt.com/adrian-fein/profil/spieler/379979,Defensive Midfield,60097ff6,379979
Adrian GrbiÄ,https://fbref.com/en/players/4a987ffa/Adrian-Grbic,https://www.transfermarkt.com/adrian-grbic/profil/spieler/167342,Centre-Forward,4a987ffa,167342
Adrian Mariappa,https://fbref.com/en/players/8aa5f52c/Adrian-Mariappa,https://www.transfermarkt.com/adrian-mariappa/profil/spieler/38145,Centre-Back,8aa5f52c,38145
Adrian Oeynhausen,https://fbref.com/en/players/89c870fb/Adrian-Oeynhausen,https://www.transfermarkt.com/adrian-oeynhausen/profil/spieler/598281,Defensive Midfield,89c870fb,598281
Adrian Popa,https://fbref.com/en/players/c74fc4d6/Adrian-Popa,https://www.transfermarkt.com/adrian-popa/profil/spieler/104062,Right Winger,c74fc4d6,104062
Adrian Stanilewicz,https://fbref.com/en/players/2a5fab54/Adrian-Stanilewicz,https://www.transfermarkt.com/adrian-stanilewicz/profil/spieler/389078,Defensive Midfield,2a5fab54,389078
Adrian Stoian,https://fbref.com/en/players/4468b31a/Adrian-Stoian,https://www.transfermarkt.com/adrian-stoian/profil/spieler/96853,Left Winger,4468b31a,96853
Adrian SzÃ¶ke,https://fbref.com/en/players/692ab0c7/Adrian-Szoke,https://www.transfermarkt.com/adrian-sz%C5%91ke/profil/spieler/404705,Centre-Forward,692ab0c7,404705
Adrian Zendejas,https://fbref.com/en/players/d52cd2a0/Adrian-Zendejas,https://www.transfermarkt.com/adrian-zendejas/profil/spieler/384129,Goalkeeper,d52cd2a0,384129
Adrian Å emper,https://fbref.com/en/players/f02dde20/Adrian-Semper,https://www.transfermarkt.com/adrian-semper/profil/spieler/317057,Goalkeeper,f02dde20,317057
Adriano,https://fbref.com/en/players/81053aea/Adriano,https://www.transfermarkt.com/adriano/profil/spieler/739394,Defensive Midfield,81053aea,739394
Adriano,https://fbref.com/en/players/9d8586c4/Adriano,https://www.transfermarkt.com/adriano/profil/spieler/34495,Left-Back,9d8586c4,34495
Adriano Castanheira,https://fbref.com/en/players/e84057ed/Adriano-Castanheira,https://www.transfermarkt.com/adriano-castanheira/profil/spieler/243779,Left Winger,e84057ed,243779
Adriano Juninho,https://fbref.com/en/players/7c4081d4/Adriano-Juninho,https://www.transfermarkt.com/juninho/profil/spieler/816137,Left Winger,7c4081d4,816137
Adriel,https://fbref.com/en/players/11ad100a/Adriel,https://www.transfermarkt.com/adriel/profil/spieler/808445,Goalkeeper,11ad100a,808445
Adrien Bongiovanni,https://fbref.com/en/players/76596fc0/Adrien-Bongiovanni,https://www.transfermarkt.com/adrien-bongiovanni/profil/spieler/338628,Attacking Midfield,76596fc0,338628
Adrien Hunou,https://fbref.com/en/players/d14229f3/Adrien-Hunou,https://www.transfermarkt.com/adrien-hunou/profil/spieler/203507,Centre-Forward,d14229f3,203507
Adrien Lebeau,https://fbref.com/en/players/ca122e29/Adrien-Lebeau,https://www.transfermarkt.com/adrien-lebeau/profil/spieler/395674,Attacking Midfield,ca122e29,395674
Adrien Louveau,https://fbref.com/en/players/85847c67/Adrien-Louveau,https://www.transfermarkt.com/adrien-louveau/profil/spieler/804817,Centre-Back,85847c67,804817
Adrien Perez,https://fbref.com/en/players/298a167b/Adrien-Perez,https://www.transfermarkt.com/adrien-perez/profil/spieler/589774,Centre-Forward,298a167b,589774
Adrien Rabiot,https://fbref.com/en/players/8794e251/Adrien-Rabiot,https://www.transfermarkt.com/adrien-rabiot/profil/spieler/182913,Central Midfield,8794e251,182913
Adrien Regattin,https://fbref.com/en/players/b87a2715/Adrien-Regattin,https://www.transfermarkt.com/adrien-regattin/profil/spieler/126796,Right Winger,b87a2715,126796
Adrien Silva,https://fbref.com/en/players/d6f88a1d/Adrien-Silva,https://www.transfermarkt.com/adrien-silva/profil/spieler/56810,Central Midfield,d6f88a1d,56810
Adrien Tameze,https://fbref.com/en/players/8da74c05/Adrien-Tameze,https://www.transfermarkt.com/adrien-tameze/profil/spieler/157507,Defensive Midfield,8da74c05,157507
Adrien Thomasson,https://fbref.com/en/players/c76b7567/Adrien-Thomasson,https://www.transfermarkt.com/adrien-thomasson/profil/spieler/215977,Attacking Midfield,c76b7567,215977
Adrien Truffert,https://fbref.com/en/players/5d0e0a1f/Adrien-Truffert,https://www.transfermarkt.com/adrien-truffert/profil/spieler/654539,Left-Back,5d0e0a1f,654539
AdriÃ¡n,https://fbref.com/en/players/f76e6b4e/Adrian,https://www.transfermarkt.com/adrian/profil/spieler/71271,Goalkeeper,f76e6b4e,71271
AdriÃ¡n Aldrete,https://fbref.com/en/players/cd5453d5/Adrian-Aldrete,https://www.transfermarkt.com/adrian-aldrete/profil/spieler/54817,Left-Back,cd5453d5,54817
AdriÃ¡n Butzke,https://fbref.com/en/players/505dce2b/Adrian-Butzke,https://www.transfermarkt.com/adrian-butzke/profil/spieler/596884,Centre-Forward,505dce2b,596884
AdriÃ¡n Cubas,https://fbref.com/en/players/9b40a6ea/Adrian-Cubas,https://www.transfermarkt.com/andres-cubas/profil/spieler/323872,Defensive Midfield,9b40a6ea,323872
AdriÃ¡n Dalmau,https://fbref.com/en/players/7330f886/Adrian-Dalmau,https://www.transfermarkt.com/adrian-dalmau/profil/spieler/288228,Centre-Forward,7330f886,288228
AdriÃ¡n DiÃ©guez,https://fbref.com/en/players/70438d35/Adrian-Dieguez,https://www.transfermarkt.com/adrian-dieguez/profil/spieler/355335,Centre-Back,70438d35,355335
AdriÃ¡n Garza,https://fbref.com/en/players/4d7ac982/Adrian-Garza,https://www.transfermarkt.com/adrian-garza/profil/spieler/846360,Attack,4d7ac982,846360
AdriÃ¡n GonzÃ¡lez,https://fbref.com/en/players/57ebd662/Adrian-Gonzalez,https://www.transfermarkt.com/adrian-gonzalez/profil/spieler/44073,Central Midfield,57ebd662,44073
AdriÃ¡n Guerrero,https://fbref.com/en/players/58a3a572/Adrian-Guerrero,https://www.transfermarkt.com/adrian-guerrero/profil/spieler/282724,Left-Back,58a3a572,282724
AdriÃ¡n Lozano,https://fbref.com/en/players/fe02f8e4/Adrian-Lozano,https://www.transfermarkt.com/adrian-lozano/profil/spieler/370862,Attacking Midfield,fe02f8e4,370862
AdriÃ¡n Luna,https://fbref.com/en/players/0c2a2a73/Adrian-Luna,https://www.transfermarkt.com/adrian-luna/profil/spieler/131113,Attacking Midfield,0c2a2a73,131113
AdriÃ¡n LÃ³pez,https://fbref.com/en/players/88a359d4/Adrian-Lopez,https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383,Centre-Forward,88a359d4,45383
AdriÃ¡n LÃ³pez,https://fbref.com/en/players/c58ebf64/Adrian-Lopez,https://www.transfermarkt.com/adri-lopez/profil/spieler/412042,Goalkeeper,c58ebf64,412042
AdriÃ¡n MartÃ­nez,https://fbref.com/en/players/6c513f98/Adrian-Martinez,https://www.transfermarkt.com/adrian-martinez/profil/spieler/598769,Centre-Forward,6c513f98,598769
AdriÃ¡n MarÃ­n,https://fbref.com/en/players/b7f2edff/Adrian-Marin,https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,Left-Back,b7f2edff,295414
AdriÃ¡n Mora,https://fbref.com/en/players/fc9d3b30/Adrian-Mora,https://www.transfermarkt.com/adrian-mora/profil/spieler/614303,Centre-Back,fc9d3b30,614303
AdriÃ¡n Ramos,https://fbref.com/en/players/c693cf7c/Adrian-Ramos,https://www.transfermarkt.com/adrian-ramos/profil/spieler/73782,Centre-Forward,c693cf7c,73782
AdriÃ¡n Sahibeddine,https://fbref.com/en/players/22c77851/Adrian-Sahibeddine,https://www.transfermarkt.com/adrian-sahibeddine/profil/spieler/581780,Attacking Midfield,22c77851,581780
AdriÃ¡n Tellado,https://fbref.com/en/players/1fc9a88f/Adrian-Tellado,https://www.transfermarkt.com/adrian-tellado/profil/spieler/548618,Right-Back,1fc9a88f,548618
AdriÃ¡n VÃ¡zquez,https://fbref.com/en/players/5d5c3af9/Adrian-Vazquez,https://www.transfermarkt.com/adrian-vazquez/profil/spieler/371186,Right-Back,5d5c3af9,371186
Adryelson,https://fbref.com/en/players/e980e78d/Adryelson,https://www.transfermarkt.com/adryelson/profil/spieler/373433,Centre-Back,e980e78d,373433
Adson,https://fbref.com/en/players/eda38706/Adson,https://www.transfermarkt.com/adson/profil/spieler/868891,Right Winger,eda38706,868891
Adu Ares,https://fbref.com/en/players/a461f098/Adu-Ares,https://www.transfermarkt.com/adu-ares/profil/spieler/895480,Left Winger,a461f098,895480
AdÃ©lcio Varela,https://fbref.com/en/players/9741b387/Adelcio-Varela,https://www.transfermarkt.com/adelcio-varela/profil/spieler/385255,Left-Back,9741b387,385255
AdÃ­lio Santos,https://fbref.com/en/players/6ba91b57/Adilio-Santos,https://www.transfermarkt.com/adilio-santos/profil/spieler/455945,Left Winger,6ba91b57,455945
AdÃ­lson Warken,https://fbref.com/en/players/50ef4816/Adilson-Warken,https://www.transfermarkt.com/adilson/profil/spieler/52408,Defensive Midfield,50ef4816,52408
Aedan Stanley,https://fbref.com/en/players/61cd3bcf/Aedan-Stanley,https://www.transfermarkt.com/aedan-stanley/profil/spieler/405214,Left-Back,61cd3bcf,405214
Afimico Pululu,https://fbref.com/en/players/32c016f8/Afimico-Pululu,https://www.transfermarkt.com/afimico-pululu/profil/spieler/410649,Centre-Forward,32c016f8,410649
Afonso Brito,https://fbref.com/en/players/2c54ba96/Afonso-Brito,https://www.transfermarkt.com/afonso-brito/profil/spieler/485392,Defensive Midfield,2c54ba96,485392
Afonso Figueiredo,https://fbref.com/en/players/f51edbf3/Afonso-Figueiredo,https://www.transfermarkt.com/afonso-figueiredo/profil/spieler/237000,Left-Back,f51edbf3,237000
Afonso Sousa,https://fbref.com/en/players/f3f47ebd/Afonso-Sousa,https://www.transfermarkt.com/afonso-sousa/profil/spieler/375378,Attacking Midfield,f3f47ebd,375378
Afonso Taira,https://fbref.com/en/players/d5696a58/Afonso-Taira,https://www.transfermarkt.com/afonso-taira/profil/spieler/118317,Defensive Midfield,d5696a58,118317
Afonso freitas,https://fbref.com/en/players/f332f667/Afonso-freitas,https://www.transfermarkt.com/afonso-freitas/profil/spieler/448264,Left-Back,f332f667,448264
Afriyie Acquah,https://fbref.com/en/players/d7403bd5/Afriyie-Acquah,https://www.transfermarkt.com/afriyie-acquah/profil/spieler/145581,Central Midfield,d7403bd5,145581
Agenor Detofol,https://fbref.com/en/players/2cdeba2b/Agenor-Detofol,https://www.transfermarkt.com/agenor/profil/spieler/74584,Goalkeeper,2cdeba2b,74584
Ager Aketxe,https://fbref.com/en/players/c5eaff5c/Ager-Aketxe,https://www.transfermarkt.com/ager-aketxe/profil/spieler/158057,Attacking Midfield,c5eaff5c,158057
Agil Etemadi,https://fbref.com/en/players/1dddcbc3/Agil-Etemadi,https://www.transfermarkt.com/agil-etemadi/profil/spieler/55756,Goalkeeper,1dddcbc3,55756
Agim Zeka,https://fbref.com/en/players/45ed0643/Agim-Zeka,https://www.transfermarkt.com/agim-zeka/profil/spieler/342824,Right Winger,45ed0643,342824
Agus Medina,https://fbref.com/en/players/c70d9fb2/Agus-Medina,https://www.transfermarkt.com/agus-medina/profil/spieler/336051,Central Midfield,c70d9fb2,336051
Agustin Martegani,https://fbref.com/en/players/591bf874/Agustin-Martegani,https://www.transfermarkt.com/agustin-martegani/profil/spieler/732507,Attacking Midfield,591bf874,732507
AgustÃ­n Canobbio,https://fbref.com/en/players/4f5a2f38/Agustin-Canobbio,https://www.transfermarkt.com/agustin-canobbio/profil/spieler/457533,Right Winger,4f5a2f38,457533
AgustÃ­n MarchesÃ­n,https://fbref.com/en/players/853b7c48/Agustin-Marchesin,https://www.transfermarkt.com/agustin-marchesin/profil/spieler/54534,Goalkeeper,853b7c48,54534
AgustÃ­n Oliveros,https://fbref.com/en/players/b425b366/Agustin-Oliveros,https://www.transfermarkt.com/agustin-oliveros/profil/spieler/589363,Left-Back,b425b366,589363
AgustÃ­n Rogel,https://fbref.com/en/players/ea42c03f/Agustin-Rogel,https://www.transfermarkt.com/agustin-rogel/profil/spieler/456535,Centre-Back,ea42c03f,456535
AgustÃ­n Ãlvarez MartÃ­nez,https://fbref.com/en/players/ab472696/Agustin-Alvarez-Martinez,https://www.transfermarkt.com/agustin-alvarez/profil/spieler/812625,Centre-Forward,ab472696,812625
Ahmad Benali,https://fbref.com/en/players/a128b07e/Ahmad-Benali,https://www.transfermarkt.com/ahmad-benali/profil/spieler/121402,Central Midfield,a128b07e,121402
Ahmad Mendes Moreira,https://fbref.com/en/players/9a4a8a2c/Ahmad-Mendes-Moreira,https://www.transfermarkt.com/ahmad-mendes-moreira/profil/spieler/332973,Left Winger,9a4a8a2c,332973
Ahmad Ngouyamsa,https://fbref.com/en/players/8413ceb1/Ahmad-Ngouyamsa,https://www.transfermarkt.com/ahmad-ngouyamsa/profil/spieler/723416,Right-Back,8413ceb1,723416
Ahmed El Messaoudi,https://fbref.com/en/players/d09f9118/Ahmed-El-Messaoudi,https://www.transfermarkt.com/ahmed-el-messaoudi/profil/spieler/303939,Defensive Midfield,d09f9118,303939
Ahmed Elmohamady,https://fbref.com/en/players/615ef733/Ahmed-Elmohamady,https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333,Right-Back,615ef733,66333
