BGGId,YearPublished,GameWeight,MinPlayers,MaxPlayers,MfgPlaytime,MfgAgeRec,NumExpansions,Kickstarted,IsReimplementation,AvgRating,Mech_PC1,Mech_PC2,Mech_PC3,Mech_PC4,Mech_PC5,Mech_PC6,Mech_PC7,Mech_PC8,Mech_PC9,Mech_PC10,Theme_PC1,Theme_PC2,Theme_PC3,Theme_PC4,Theme_PC5,Theme_PC6,Theme_PC7,Theme_PC8,Theme_PC9,Theme_PC10
853,1997,1.3,4,6,30,10,0,0,0,6.40802,-0.6314913651885566,-0.6010415929995487,-0.0975184027085937,0.0816870949074422,0.03835338230680575,-0.5078367497225372,0.3497481400021526,-0.6311577266978402,-0.6598433742378552,-0.22918579187457988,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
854,2000,2.5479,3,4,45,12,0,0,0,6.50347,-1.2381727160990652,0.47443055457375044,0.5578247187684483,2.0241764385185688,1.1314465044472848,-0.5299574731901087,0.18160045540200584,-1.434536250192421,-0.6801978609453458,0.07466221205615566,-0.8896394057938221,-0.29113690984957746,0.08938126583083635,0.8478927240514221,-0.32003998890603397,0.6443341349916317,0.43925953396145956,0.3540981295368441,-0.04920721238777074,-1.1509746490026682
855,2000,3.3861,2,4,120,12,0,0,0,7.00894,-0.7633552813357769,1.2069749381909574,-1.4173816735609592,-1.5842075679527474,0.4946585854762597,0.7807807979207227,0.8547674698330237,-2.7257950167285387,3.531615816949759,0.09637628388831092,-1.3546070213191497,1.375358514812094,0.921067817307321,0.6188885493780278,-1.0876024837425988,-0.7428387189594956,-0.02007114056057562,-0.3262607463251848,0.232260067241805,-0.5719699302079901
856,1989,1.4,2,4,30,8,0,0,0,5.75773,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.8072341303055215,0.809307329386176,0.6582318712348904,0.35114435452666243,-0.6991638599211368,-0.016125986681930746,0.32460073669703476,-0.07593255663171132,-0.22799381699346477,-1.0192689351975985
857,1998,1.0667,2,5,20,10,0,0,0,5.4465,-0.8011239070372234,-0.48089634229384826,-0.326888525522825,-0.20150174528291354,0.20933167434824362,-0.5691547536890839,0.04163182940677076,-0.4196577082362438,-0.20445587344153868,-0.44008227886084134,-0.9210583775658178,-0.3325579471534674,-0.01800204674942379,0.5435512569172885,-0.12706226239546103,-1.3412513661566399,-0.6547816220588396,-0.06662020038617529,0.861442767622872,0.7713081938036762
858,1997,1.1429,3,6,20,8,0,0,0,5.2962,-0.8873268936539994,-1.0497663507478632,-0.4405677176813963,0.0891081709808206,-0.24681031649185992,-0.7626203599370005,0.25441137629543414,-0.48244422877301174,-0.310375482549906,-0.18028831602445683,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
859,1982,2.4842,2,6,120,12,4,0,0,6.18886,-0.8864792038546264,1.7069387460123504,-1.3199090550344348,-0.43822890472414977,-0.5464046523855942,-2.72024107176626,-1.0109269332239372,-0.045211089782749736,0.6176340304579743,-1.2728228979719565,0.7221516675454832,0.054884772105758664,0.34247391048295983,1.3931276265939994,1.0131557335405783,1.1784470791664943,0.19924876136371206,1.413547434830891,-0.8972941056927859,-1.6926854517137968
860,1998,2.7692,2,2,180,12,0,0,0,5.89286,2.056164030085615,-1.567481837316186,-0.8094631164881378,0.38581280941074914,-0.13895957164156664,-0.4201371724461446,-1.0023937850847564,0.054082997954218004,0.09836723052717039,0.6762832251641817,-0.04180236892531142,0.0956909793205625,0.4966399454110846,0.5211245215370907,-1.171869464171036,-0.3909966823198703,0.3175056174804521,-0.5312661597423619,0.0003829513415133634,-0.5851339754925876
861,1993,1.2708,2,99,30,7,1,0,0,5.95808,0.0814863727863131,-0.6777979069112755,-0.1740644366325973,-0.622231834728525,1.3615492877519864,1.0313975861985887,-0.37482703918712906,1.0506345906623622,-0.520347895086972,2.2677763348092497,-0.8960451436343639,-1.9154995137337205,1.61627150067664,1.2522840670053346,-1.4089638714123491,0.5267883625018496,0.8182430204735739,-0.48397234342691703,0.023809625401800535,-0.17507131456655942
864,2000,2.3563,2,4,60,10,2,0,0,6.17708,-0.5877661736263358,-0.8196631034314716,-0.44189119212748273,-0.07817447095617183,-0.2264618466112598,-0.132285968078643,0.021241441531572015,-0.07564532796817085,-0.07553416809059638,0.1492260594994286,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
865,1971,1.4286,2,4,90,9,0,0,0,6.17731,-1.0669788538651575,-0.5441529647176513,-0.6548391827897001,1.9047323034185675,0.668141619978842,0.7456784859548405,0.3895934705818742,1.3848000350445728,0.1787879289588122,0.2865324726356431,-0.8896394057938221,-0.29113690984957746,0.08938126583083635,0.8478927240514221,-0.32003998890603397,0.6443341349916317,0.43925953396145956,0.3540981295368441,-0.04920721238777074,-1.1509746490026682
866,1971,1.4118,2,6,90,12,0,0,0,5.28156,-0.8505926018655652,-0.23429790559668762,0.3335250794580328,1.938348442995826,0.816540304962047,0.1407811313411338,0.13556688836240322,1.1955150618639299,0.42547027028052464,0.1969031489269298,-0.8896394057938221,-0.29113690984957746,0.08938126583083635,0.8478927240514221,-0.32003998890603397,0.6443341349916317,0.43925953396145956,0.3540981295368441,-0.04920721238777074,-1.1509746490026682
867,2000,2.1,2,4,45,10,0,0,1,6.5,-0.5777849422904396,0.22977068177025106,-1.0830726730349405,0.13396626180143398,-0.38091024278748664,2.479087674262159,-0.280132776413762,-1.1861448797117227,0.6105967063650549,0.16048334869103134,-1.52123058354271,1.8326052268184703,0.2608681387837797,0.4933294599428591,1.5829772203684336,-0.3699958035177532,-0.9192038936208998,-1.283640633198936,0.3898445555852399,1.6202632205283574
869,2000,1.413,2,8,15,8,0,0,0,6.07702,-0.30099846262261,-1.2871503474585695,-0.4853380785679042,-0.5862051066018804,-1.0350026436286899,0.023299177058801704,0.5496335324591033,0.630653688756993,-0.7329791386515652,0.3180170434186844,-0.4138597585400106,-0.00281358565021878,-0.8537254374986704,-1.4247016877669274,-0.9523273730416183,0.25148802356583644,-0.11451449375986873,0.14107775808001044,0.022332918878706722,0.37762265364985603
870,2000,2.9759,3,5,180,12,0,0,0,6.62418,-0.7873922404020383,0.05743666632135636,0.5109916977238033,1.0932577720741141,1.9993466693045614,0.3189179905945854,-0.6108753108672254,0.7512625201999861,-0.5012103429437709,1.4154997964008105,-0.3911901865918078,0.12057826063277183,0.4691674506177092,0.4868110519023491,-1.3553404679707275,-0.290094602394567,0.4778107916001939,-0.25482508704347495,-0.35061288501443244,-1.0980816944825735
871,1996,1.1333,2,5,20,6,0,0,0,6.03562,-0.8189177055370073,-1.21583793609105,-0.5382753067577162,-0.31081584722156635,-0.7081690530290067,-0.1926397241384029,0.6079447023668915,0.35814034393881466,-0.6710270856921651,0.2380348141967106,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
872,2000,1.9615,2,6,30,10,0,0,0,6.33979,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
873,2000,2.6667,2,4,45,10,0,0,0,5.98611,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
875,1999,4.1859,1,4,240,14,2,0,0,7.7313,0.3372565675259604,0.4634423043377251,-1.032503694869187,-0.08954307908005335,-1.156041893703591,4.402190946105495,0.6494234378953874,-1.0070559313981313,1.1774569861994955,1.6985862842554325,-4.840410231713848,7.61473839792866,3.7284084773651744,2.721143979117121,1.9242406842487747,0.7564206839127681,0.23193355383507025,0.4794685336483573,0.3394503829316624,-0.38865171848295404
876,2000,1.6667,2,2,40,8,0,0,0,5.63889,-0.8189177055370073,-1.21583793609105,-0.5382753067577162,-0.31081584722156635,-0.7081690530290067,-0.1926397241384029,0.6079447023668915,0.35814034393881466,-0.6710270856921651,0.2380348141967106,-0.1909045574144204,-0.34273158939667897,-0.9031469190066546,-0.9254611749163932,-0.3595749837477141,-0.6746353826661419,0.02132795218351926,-0.8679985189614929,-1.175110705962678,0.48243586292260315
877,2000,1.8571,2,4,60,9,0,0,0,5.60162,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.4748046291308445,1.5057363198105775,1.973069645640263,1.5278958348624414,-2.862552245818564,-0.7659767238908282,1.2850766920907266,0.8577815987496148,-1.18902248324799,-1.9967991709149313
878,2001,1.8401,2,4,45,8,0,0,0,6.83231,-1.0904428120260623,-0.20301631612933535,-0.5726853087071554,0.1299118280238867,0.4844942009530951,-0.8743794439951136,0.2780006085402459,0.07809962953182867,0.04701432352027616,-0.8483052784082938,-0.5563384645384627,-0.34724883657795486,1.015611911558464,-0.8675955638566607,0.6646792790128807,0.16276050764910785,-0.25564550418063414,-0.24841217770972646,-0.10651266099841403,0.5226059164272506
879,2000,0.0,3,10,60,10,0,0,0,6.3527,0.6939658868693962,-0.8858777620394356,-0.4976067088084878,-0.1495753694496536,0.29965269616818646,-0.01789644279580667,-0.668106878929517,-0.2917199538242465,-0.38689461591510876,1.0981257503622288,-0.20672583501357777,-0.19247681566789585,-0.8761394323604095,-0.8867399747122197,-0.23919993257921465,-0.6212300115957948,-0.16509513403980386,-0.694244615510171,-0.8541726285627658,0.6720005438456075
882,2000,1.6667,3,5,60,0,0,0,0,6.02674,-0.8614813663011991,-0.6513102204782779,0.5264299885730155,0.622339847409366,-0.3354631879954918,-0.5903974533437949,0.05288917037137519,-0.5305315853526493,-0.13768067729935082,0.22538766889110112,-0.17115102608951727,-0.3175123303628578,-1.4892447854348856,-1.5992957342939569,-0.49957738002919144,-1.201729856434272,-0.07449258920657938,-1.302743981874448,-1.908181228993036,1.3012132102505372
883,2000,1.6103,2,5,45,10,0,0,1,6.5389,-1.5879574028902947,0.641175381329943,-0.5638256599978588,1.533631808376115,1.611247947785862,-1.0100389437905495,0.5715266618604545,0.23403838986980485,-0.1460385320543466,-1.710155276448747,1.8817048212499832,0.7138278522646003,2.2387357617198274,2.045252507920352,-3.034476741247186,-1.5923015468703263,1.8918076211776076,-0.7898487431822174,-0.0017990743749098327,-0.09252184380557707
884,2000,2.6203,3,5,120,12,0,0,0,6.14302,-0.8651936610345743,0.29822476761205585,-1.346387513423743,-0.27835756003016143,-0.5334959833017958,0.27570536944397867,-0.17093645315378597,-0.736944806607293,0.9935777563210839,0.006983838852022588,-0.5563384645384627,-0.34724883657795486,1.015611911558464,-0.8675955638566607,0.6646792790128807,0.16276050764910785,-0.25564550418063414,-0.24841217770972646,-0.10651266099841403,0.5226059164272506
886,1996,2.5,2,5,60,10,0,0,1,5.93451,-0.8980000763935222,-0.40813953382936424,-0.6480752293505221,1.2719873577883547,0.31225734712287123,0.3614731641038635,0.03915593977383897,0.32013767843496527,-0.050759643048125996,-0.13847191335740405,-2.3875376806645248,2.3709107674828487,1.6506586509651668,0.03884992370306857,-1.2255529720088065,1.035603471094586,0.4039905000740848,0.7081687567598163,1.1241602257369676,-1.623146533621057
890,1998,2.75,1,20,90,10,0,0,0,6.92131,-0.016145326371276702,-0.8780482479845817,-0.42333846332823444,-0.21650340434698645,-0.0016932820383125551,0.00301552846263696,-0.3037818157762458,0.21745848352054925,-0.053927472234599205,0.48497641883064846,-0.20672583501357777,-0.19247681566789585,-0.8761394323604095,-0.8867399747122197,-0.23919993257921465,-0.6212300115957948,-0.16509513403980386,-0.694244615510171,-0.8541726285627658,0.6720005438456075
891,1998,1.4278,4,16,60,13,3,0,0,5.68145,-0.7592938745811236,-1.2215221754504695,1.6752977891726835,0.4007232632347419,-2.5414822862600586,0.8935965552832952,1.4518481580515956,1.797357287130839,-1.1857680994531705,3.330663054727019,-0.173661893216968,-0.40899070696909817,-0.869779661859333,-0.820640321933018,0.18711020252336033,-0.06950514400983336,-0.02664577737970602,-0.806460943115788,-0.35263689134386916,-0.8811721101033623
895,1951,1.913,1,2,30,10,1,0,0,7.02516,-0.05987051793349761,-0.6594267375526586,-0.07896567390934546,-0.056641838483372293,0.263121946879753,-0.3725352531812575,0.024724882694334753,-0.3380539152091204,-0.638236678381858,0.10656456745664035,-0.1909045574144204,-0.34273158939667897,-0.9031469190066546,-0.9254611749163932,-0.3595749837477141,-0.6746353826661419,0.02132795218351926,-0.8679985189614929,-1.175110705962678,0.48243586292260315
899,1992,1.6667,2,4,60,13,0,0,0,4.57798,-0.870117285992673,-0.9855452980116897,0.06404158739251099,0.02665331112849775,-0.6911617318430637,-0.4120219229565449,0.3216623112703526,-0.05919587860153029,-0.4101074322110806,-0.03855457085139384,1.63835198231948,-0.6016682883123369,-1.6531860093805133,-1.4940585608500976,2.197920524235263,0.49430867857830835,-0.002403036210452191,-1.56882258165174,-0.9423261667282525,-3.2177220912688367
900,1988,1.7143,2,6,30,8,0,0,0,5.60826,-0.756744951097971,-0.9556765343197591,-0.44865514556666075,0.554570474674041,0.1294224262447112,0.2519193537723339,0.3716789723396073,0.9890170286414363,0.15401340391634172,0.574230445492476,-1.1353950695370845,1.17703291979342,0.3248786737783827,0.22656951807280687,0.5051044377824455,0.14595232041324022,-0.04485300327341888,-0.3288596814102885,0.14289358591305915,-0.0770570561844533
902,2000,2.3162,3,4,60,12,0,0,1,6.88011,-0.653624101744752,0.6512236025342288,-0.3000497347594019,-1.2037861805514425,1.300482742456155,-0.012333273210111559,-0.39761669883958156,-0.9011336407240117,0.4936704937681548,-0.46032941047055687,-1.2731676165444248,0.5736158807618017,3.2906111334733708,2.4115405572452517,-0.3464535156267234,-2.346158302330647,-0.11089110001984667,0.8578949220984785,2.445711222726122,1.6162133868372435
903,2000,1.0745,2,4,40,7,0,0,0,6.81159,-0.9050641503853784,-1.0158850399492114,0.5838572483804754,-0.1696657517629957,-1.0047184061594239,-0.21538711448424155,0.5620238306222075,-0.05843594218494824,-0.5756041326157573,0.537275012842384,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
904,2000,2.109,2,5,60,10,0,0,0,7.05277,-1.187318981382361,-0.13025950766485148,-0.8938720125348528,1.603400931095155,0.5874198737277223,0.05624847379783415,0.2755247189073141,0.8178950162030377,0.20071055391368908,-0.5466949129048562,0.4926565547648165,0.007891061591791244,-1.0411434407918638,-1.0098344866788294,2.1310003059110345,0.2912869573431139,0.5114335653569781,-0.5921193799382802,-0.7632118427877759,-1.8103380799103523
905,1979,1.6,2,6,30,8,0,0,0,5.73889,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
906,1983,1.7,3,6,45,8,0,0,0,5.8831,-0.16107214134309056,-0.41103820138634284,-0.129279926510479,0.08771706656618586,0.4189384595854021,0.6842627957386098,-0.035805122061670594,-1.1167045968301497,-0.2744994465012812,1.5549971993581917,0.6854377189617024,-0.18808165244592226,1.5504586495105046,-0.4777044279732729,0.7301241167071987,-0.027634845182907212,0.33608507705029633,0.20794806202929642,-0.022467967689926253,1.0770920143064058
908,1973,1.4911,2,2,30,8,0,0,0,6.14755,0.47443417005787103,-0.7462624776094393,-0.3352344326327298,-0.08325790694517446,-0.1969477083284445,0.1569687279916057,0.45060534081019354,-0.36498019737953813,0.5909572036029752,-0.16980505355507136,-0.4138597585400106,-0.00281358565021878,-0.8537254374986704,-1.4247016877669274,-0.9523273730416183,0.25148802356583644,-0.11451449375986873,0.14107775808001044,0.022332918878706722,0.37762265364985603
909,1997,1.25,2,4,30,8,0,0,0,6.75995,-0.8189177055370073,-1.21583793609105,-0.5382753067577162,-0.31081584722156635,-0.7081690530290067,-0.1926397241384029,0.6079447023668915,0.35814034393881466,-0.6710270856921651,0.2380348141967106,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
910,1995,2.3846,2,5,60,12,0,0,0,6.43647,0.08203766085443857,-0.11929714368672775,-0.7018374801147611,-0.29922043962292066,-0.09135428933685956,0.39335598716793774,0.7424315545893185,-1.3729163284726247,1.1451011834013312,-0.7938467525114878,-0.6837132859903926,-0.14834659369569617,-0.05327890387730334,-0.2433037937664109,-0.5785645937890709,-0.06597709879524322,-0.0034549966376986297,-0.6215638003409253,-0.06349923773965356,-0.9298776510511964
911,1980,3.5439,1,6,360,14,0,0,0,7.16411,-0.890346871151375,-0.644155575320015,1.2129349425925346,0.8910293158575008,-0.9172099789511233,-0.2903216888078481,-0.53949059106568,-0.21870745907182704,0.5426973357077967,0.4014664477515916,-2.073732908809407,2.5215287621358473,2.6651084360122583,2.8688029852925334,-1.5809447575617328,0.5365202581081767,1.7059759376533752,1.097180778081956,-0.345223628373953,-3.025581146481343
