url,title,price,area_m2,floor,rooms,location,Típus,Szintek száma,Állapot,scrape_date,Fűtés,Energetikai besorolás,Napelem,Építés éve,Erkély,,Tervezett átadás,Terasz,Átlagos rezsiköltség
https://www.zenga.hu/ingatlan/elado-panellakas-pecs-kertvaros/8527755?page=71&pos=3&cr=22,"Pécs eladó panellakás 2+2 fél szobás: 47,9 millió Ft",47.9,59.0,59 m²,2.0,"Pécs, Kertváros, Maléter Pál",Panellakás,4,Felújított,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-ajka/8613036?page=71&pos=4&cr=22,"Ajka eladó panellakás 3+1 fél szobás: 37,4 millió Ft",37.4,85.0,85 m²,3.0,"Ajka, Tűzoltó utca",Panellakás,4,Átlagos,2025-08-17,Távfűtés,C,,1979,,,,,
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-xiii-kerulet/8669676?page=71&pos=5&cr=21,"Budapest XIII. kerület eladó csúsztatott zsalus lakás 1 szobás: 53,6 millió Ft",53.6,27.0,27 m²,1.0,Budapest XIII. kerület,Csúsztatott zsalus lakás,,Felújított,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-pecs-uranvaros/8669688?page=71&pos=6&cr=21,"Pécs eladó panellakás 2+1 fél szobás: 47,8 millió Ft",47.8,60.0,60 m²,2.0,"Pécs, Uránváros",Panellakás,,Jó állapotú,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1978,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-ujpest/8588809?page=71&pos=7&cr=21,"Budapest IV. kerület eladó téglalakás 2 szobás: 66,9 millió Ft",66.9,50.0,50 m²,2.0,"Budapest IV. kerület, Újpest",Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,D,,1960,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8669202?page=71&pos=8&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8669203?page=71&pos=9&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-komlo/8659754?page=71&pos=10&cr=21,"Komló eladó téglalakás 2 szobás: 15,9 millió Ft",15.9,49.0,49 m²,2.0,"Komló, Zrínyi tér",Téglalakás,,,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen/8553247?page=71&pos=11&cr=21,"Debrecen eladó téglalakás 3 szobás: 85,9 millió Ft",85.9,64.0,64 m²,3.0,Debrecen,Téglalakás,,Új építésű,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,2025,"5,2 m²",,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8667895?page=71&pos=12&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-mohacs/8668293?page=71&pos=13&cr=21,"Mohács eladó téglalakás 2 szobás: 21,99 millió Ft",21.99,57.0,57 m²,2.0,"Mohács, Újváros",Téglalakás,3,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1978,"8,1 m²",,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxi-kerulet-csillagtelep/8649746?page=71&pos=14&cr=21,"Budapest XXI. kerület eladó téglalakás 2 szobás: 49,99 millió Ft",49.99,47.0,47 m²,2.0,"Budapest XXI. kerület, Csillagtelep",Téglalakás,4,Felújított,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1972,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8667894?page=71&pos=15&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8667447?page=71&pos=16&cr=21,"Budapest IX. kerület eladó téglalakás 4 szobás: 62,5 millió Ft",62.5,87.0,87 m²,4.0,Budapest IX. kerület,Téglalakás,,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1942,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xi-kerulet-gazdagret/8643085?page=71&pos=17&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-harkany/8667117?page=71&pos=18&cr=21,"Harkány eladó téglalakás 1 szobás: 14,2 millió Ft",14.2,26.0,26 m²,1.0,"Harkány, Bartók Béla utca",Téglalakás,4,Jó állapotú,2025-08-17,Elektromos,Nem adta meg a hirdető,,1975,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-ujpalota/8613959?page=71&pos=19&cr=21,"Budapest XV. kerület eladó panellakás 3 szobás: 79,9 millió Ft",79.9,69.0,69 m²,3.0,"Budapest XV. kerület, Újpalota",Panellakás,,Jó állapotú,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1980,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8664350?page=71&pos=20&cr=21,"Budapest XIV. kerület eladó téglalakás 3 szobás: 108,9 millió Ft",108.9,65.0,65 m²,3.0,Budapest XIV. kerület,Téglalakás,,Új építésű,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,2025,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet/8664351?page=72&pos=1&cr=21,"Budapest V. kerület eladó téglalakás 1 szobás: 75,9 millió Ft",75.9,41.0,41 m²,1.0,Budapest V. kerület,Téglalakás,,Jó állapotú,2025-08-17,Házközponti,Nem adta meg a hirdető,,1913,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8664349?page=72&pos=2&cr=21,Budapest VI. kerület eladó téglalakás 1 szobás: 50 millió Ft,50.0,28.0,28 m²,1.0,Budapest VI. kerület,Téglalakás,,Felújított,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1925,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-sopron-egeredidomb/8595751?page=72&pos=3&cr=21,"Sopron eladó téglalakás 2 szobás: 73,9 millió Ft",73.9,54.0,54 m²,2.0,"Sopron, Egeredidomb, Mühl Aladár",Téglalakás,2,Új építésű,2025-08-17,Hőszivattyú,A,,2025,,,,10 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-gellerthegy/8651824?page=72&pos=4&cr=21,Budapest XI. kerület eladó téglalakás 4 szobás: 199 millió Ft,199.0,88.0,88 m²,4.0,"Budapest XI. kerület, Gellérthegy, Gombocz Zoltán utca",Téglalakás,3,Újszerű,2025-08-17,Gázkazán,Nem adta meg a hirdető,Nincs,1999,,,,"13,5 m²",
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8659495?page=72&pos=5&cr=21,Budapest XI. kerület eladó téglalakás 1 szobás: 60 millió Ft,60.0,37.0,37 m²,1.0,Budapest XI. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1950,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet/8653227?page=72&pos=6&cr=21,Budapest V. kerület eladó téglalakás 1 szobás: 66 millió Ft,66.0,33.0,33 m²,1.0,Budapest V. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1920,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8648161?page=72&pos=7&cr=21,Budapest XIII. kerület eladó téglalakás 3 szobás: 113 millió Ft,113.0,70.0,70 m²,3.0,"Budapest XIII. kerület, Újlipótváros",Téglalakás,,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1920,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8659486?page=72&pos=8&cr=21,"Budapest XI. kerület eladó téglalakás 3 szobás: 94,9 millió Ft",94.9,82.0,82 m²,3.0,Budapest XI. kerület,Téglalakás,,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1920,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8659494?page=72&pos=9&cr=21,Budapest XI. kerület eladó téglalakás 3 szobás: 99 millió Ft,99.0,71.0,71 m²,3.0,Budapest XI. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1949,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8659484?page=72&pos=10&cr=21,"Budapest VIII. kerület eladó téglalakás 2 szobás: 99,9 millió Ft",99.9,76.0,76 m²,2.0,Budapest VIII. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gáz (héra),Nem adta meg a hirdető,,1920,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8659483?page=72&pos=11&cr=21,"Budapest VIII. kerület eladó téglalakás 3 szobás: 89,9 millió Ft",89.9,78.0,78 m²,3.0,Budapest VIII. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1890,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kozarmisleny/8662061?page=72&pos=12&cr=21,"Kozármisleny eladó téglalakás 3 szobás: 69,9 millió Ft",69.9,85.0,85 m²,3.0,"Kozármisleny, Október 23. tér",Téglalakás,2,Jó állapotú,2025-08-17,Geotermikus,Nem adta meg a hirdető,,2019,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-cinkota/8648162?page=72&pos=14&cr=21,"Budapest XVI. kerület eladó téglalakás 3 szobás: 81,9 millió Ft",81.9,71.0,71 m²,3.0,"Budapest XVI. kerület, Cinkota",Téglalakás,3,Új építésű,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,2024,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8659504?page=72&pos=15&cr=21,Budapest VIII. kerület eladó téglalakás 1 szobás: 39 millió Ft,39.0,22.0,22 m²,1.0,Budapest VIII. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1910,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-sasd/8655793?page=72&pos=16&cr=21,"Sásd eladó téglalakás 2 szobás: 20,5 millió Ft",20.5,58.0,58 m²,2.0,"Sásd, Deák tér",Téglalakás,4,Újszerű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1980,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-angyalfold/8654067?page=72&pos=17&cr=21,"Budapest XIII. kerület eladó téglalakás 2 szobás: 73,9 millió Ft",73.9,44.0,44 m²,2.0,"Budapest XIII. kerület, Angyalföld, Csata utca 17-21",Téglalakás,8,Újszerű,2025-08-17,Házközponti fűtés egyedi méréssel,B,Nincs,2007,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szentlorinc/8660335?page=72&pos=18&cr=21,"Szentlőrinc eladó téglalakás 3 szobás: 44,8 millió Ft",44.8,85.0,85 m²,3.0,"Szentlőrinc, Munkácsy Mihály utca",,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iv-kerulet-ujpest/8627467?page=72&pos=19&cr=21,"Budapest IV. kerület eladó panellakás 2 szobás: 64,4 millió Ft",64.4,54.0,54 m²,2.0,"Budapest IV. kerület, Újpest, Závodszky Zoltán utca",Panellakás,,Átlagos,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8624912?page=72&pos=20&cr=21,"Budapest XIV. kerület eladó téglalakás 3 szobás: 112,9 millió Ft",112.9,62.0,62 m²,3.0,"Budapest XIV. kerület, Alsórákos",Téglalakás,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8656635?page=73&pos=1&cr=21,"Budapest VII. kerület eladó téglalakás 3 szobás: 93,9 millió Ft",93.9,63.0,63 m²,3.0,Budapest VII. kerület,Téglalakás,,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1950,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-salgotarjan/8459460?page=73&pos=2&cr=21,Salgótarján eladó panellakás 2 szobás: 18 millió Ft,18.0,58.0,58 m²,2.0,Salgótarján,Panellakás,,Átlagos,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8656634?page=73&pos=3&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet-orbanhegy/8625989?page=73&pos=4&cr=21,Budapest XII. kerület eladó téglalakás 3 szobás: 97 millió Ft,97.0,51.0,51 m²,3.0,"Budapest XII. kerület, Orbánhegy",Téglalakás,,Felújított,2025-08-17,Elektromos,Nem adta meg a hirdető,,1977,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-i-kerulet/8592692?page=73&pos=5&cr=21,"Budapest I. kerület eladó téglalakás 1 szobás: 61,5 millió Ft",61.5,31.0,31 m²,1.0,Budapest I. kerület,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvii-kerulet-rakoshegy/8656636?page=73&pos=6&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-budapest-ii-kerulet-csatarka/8643084?page=73&pos=7&cr=21,Budapest II. kerület eladó egyéb lakás 2+1 fél szobás: 99 millió Ft,99.0,57.0,57 m²,2.0,"Budapest II. kerület, Csatárka",Egyéb lakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1980,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-lipotmezo/8627677?page=73&pos=8&cr=21,"Budapest II. kerület eladó téglalakás 2 szobás: 79,9 millió Ft",79.9,53.0,53 m²,2.0,"Budapest II. kerület, Lipótmező",Téglalakás,,Átlagos,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1972,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-palvolgy/8618792?page=73&pos=9&cr=21,Budapest II. kerület eladó téglalakás 3 szobás: 249 millió Ft,249.0,86.0,86 m²,3.0,"Budapest II. kerület, Pálvölgy",Téglalakás,,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,,2005,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet-ujlak-iii-ker/8595813?page=73&pos=10&cr=21,"Budapest III. kerület eladó téglalakás 3 szobás: 114,9 millió Ft",114.9,77.0,77 m²,3.0,"Budapest III. kerület, Újlak III. ker.",Téglalakás,,Felújított,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xvi-kerulet-rakosszentmihaly/8588786?page=73&pos=11&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xxi-kerulet-erdoalja/8651253?page=73&pos=12&cr=21,Budapest XXI. kerület eladó panellakás 2 szobás: 56 millió Ft,56.0,55.0,55 m²,2.0,"Budapest XXI. kerület, Erdőalja",Panellakás,,Jó állapotú,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1983,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-ujpalota/8648160?page=73&pos=13&cr=21,"Budapest XV. kerület eladó panellakás 2 szobás: 57,9 millió Ft",57.9,53.0,53 m²,2.0,"Budapest XV. kerület, Újpalota",Panellakás,,Jó állapotú,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1976,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-i-kerulet-naphegy/8643636?page=73&pos=14&cr=21,Budapest I. kerület eladó téglalakás 3 szobás: 370 millió Ft,370.0,105.0,105 m²,3.0,"Budapest I. kerület, Naphegy",Téglalakás,3,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1937,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iv-kerulet/8648159?page=73&pos=15&cr=21,"Budapest IV. kerület eladó panellakás 3 szobás: 69,9 millió Ft",69.9,56.0,56 m²,3.0,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8624911?page=73&pos=16&cr=21,Budapest VII. kerület eladó téglalakás 2 szobás: 83 millió Ft,83.0,47.0,47 m²,2.0,Budapest VII. kerület,Téglalakás,,Jó állapotú,2025-08-17,Elektromos,Nem adta meg a hirdető,,1893,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8616365?page=73&pos=17&cr=21,"Budapest XIV. kerület eladó téglalakás 3+1 fél szobás: 138,9 millió Ft",138.9,110.0,110 m²,3.0,"Budapest XIV. kerület, Alsórákos, Gödöllői 121",Téglalakás,3,Jó állapotú,2025-08-17,Gázkazán,F,,1975,8 m²,,,,40 000 Ft/hó
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8592789?page=73&pos=18&cr=21,Budapest VI. kerület eladó téglalakás 2 szobás: 90 millió Ft,90.0,82.0,82 m²,2.0,Budapest VI. kerület,Téglalakás,,Felújítandó,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1907,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8541396?page=73&pos=19&cr=21,"Budapest XIV. kerület eladó téglalakás 3 szobás: 66,9 millió Ft",66.9,61.0,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-x-kerulet/8456424?page=73&pos=20&cr=21,"Budapest X. kerület eladó panellakás 2+1 fél szobás: 62,9 millió Ft",62.9,60.0,60 m²,2.0,Budapest X. kerület,Panellakás,,Átlagos,2025-08-17,Távfűtés egyedi méréssel,,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8644250?page=74&pos=1&cr=21,"Budapest IX. kerület eladó téglalakás 2 szobás: 59,9 millió Ft",59.9,75.0,75 m²,2.0,Budapest IX. kerület,Téglalakás,,Átlagos,2025-08-17,Gázkazán,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8443696?page=74&pos=2&cr=21,"Budapest VI. kerület eladó téglalakás 2 szobás: 87,5 millió Ft",87.5,67.0,67 m²,2.0,Budapest VI. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1883,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8446495?page=74&pos=3&cr=21,Budapest IX. kerület eladó téglalakás 3 szobás: 85 millió Ft,85.0,77.0,77 m²,3.0,Budapest IX. kerület,Téglalakás,,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1911,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8491216?page=74&pos=4&cr=21,"Budapest VI. kerület eladó téglalakás 1 szobás: 57,9 millió Ft",57.9,32.0,32 m²,1.0,Budapest VI. kerület,Téglalakás,,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8536720?page=74&pos=5&cr=21,"Budapest VI. kerület eladó téglalakás 1 szobás: 89,9 millió Ft",89.9,57.0,57 m²,1.0,Budapest VI. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1890,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-angyalfold/8588807?page=74&pos=6&cr=21,"Budapest XIII. kerület eladó téglalakás 1 szobás: 52,5 millió Ft",52.5,48.0,48 m²,1.0,"Budapest XIII. kerület, Angyalföld",Téglalakás,,Átlagos,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1930,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8630653?page=74&pos=7&cr=21,"Budapest XIII. kerület eladó téglalakás 2 szobás: 59,9 millió Ft",59.9,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxi-kerulet/8586021?page=74&pos=8&cr=21,"Budapest XXI. kerület eladó téglalakás 1 szobás: 40,5 millió Ft",40.5,37.0,37 m²,1.0,Budapest XXI. kerület,Téglalakás,3,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1968,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxi-kerulet/8575726?page=74&pos=9&cr=21,Budapest XXI. kerület eladó téglalakás 1+1 fél szobás: 52 millió Ft,52.0,54.0,54 m²,1.0,Budapest XXI. kerület,Téglalakás,2,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1976,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxi-kerulet/8614066?page=74&pos=10&cr=21,"Budapest XXI. kerület eladó téglalakás 2 szobás: 52,9 millió Ft",52.9,52.0,52 m²,2.0,Budapest XXI. kerület,Téglalakás,4,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxi-kerulet/8602129?page=74&pos=11&cr=21,"Budapest XXI. kerület eladó téglalakás 1 szobás: 44,8 millió Ft",44.8,37.0,37 m²,1.0,Budapest XXI. kerület,Téglalakás,4,Felújított,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1960,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xxi-kerulet/8575760?page=74&pos=12&cr=21,"Budapest XXI. kerület eladó panellakás 2+1 fél szobás: 58,9 millió Ft",58.9,64.0,64 m²,2.0,Budapest XXI. kerület,Panellakás,4,Átlagos,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1975,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8643530?page=74&pos=13&cr=21,Budapest VI. kerület eladó téglalakás 2 szobás: 79 millió Ft,79.0,40.0,40 m²,2.0,Budapest VI. kerület,Téglalakás,,Jó állapotú,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2005,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xiv-kerulet-alsorakos/8588835?page=74&pos=14&cr=21,"Budapest XIV. kerület eladó panellakás 2 szobás: 57,9 millió Ft",57.9,50.0,50 m²,2.0,"Budapest XIV. kerület, Alsórákos",Panellakás,,Jó állapotú,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-malomkert/8622293?page=74&pos=17&cr=21,"Nyíregyháza eladó téglalakás 2 szobás: 71,9 millió Ft",71.9,58.0,58 m²,2.0,"Nyíregyháza, Malomkert",Téglalakás,3,Új építésű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,2025,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonfured/8632032?page=74&pos=18&cr=21,Balatonfüred eladó téglalakás 4+1 fél szobás: 199 millió Ft,199.0,158.0,158 m²,4.0,Balatonfüred,Téglalakás,2,Új építésű,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,2024,,,,61 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-i-kerulet-varnegyed/8285405?page=74&pos=19&cr=21,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet/8512960?page=75&pos=4&cr=20,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-lipotvaros/8653753?page=75&pos=5&cr=20,"Budapest V. kerület eladó téglalakás 1+1 fél szobás: 79,9 millió Ft",79.9,53.0,53 m²,1.0,"Budapest V. kerület, Lipótváros",Téglalakás,,Átlagos,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1911,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kecskemet/8634111?page=75&pos=6&cr=20,"Kecskemét eladó téglalakás 1 szobás: 25,7 millió Ft",25.7,39.0,39 m²,1.0,Kecskemét,Téglalakás,,Felújított,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1960,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-miskolc/8615214?page=75&pos=7&cr=20,"Miskolc eladó panellakás 1+2 fél szobás: 27,9 millió Ft",27.9,56.0,56 m²,1.0,Miskolc,Panellakás,,Felújítandó,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1980,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs-mecsekoldal-makar/8467459?page=75&pos=8&cr=20,Pécs eladó téglalakás 3+1 fél szobás: 176 millió Ft,176.0,110.0,110 m²,3.0,"Pécs, Mecsekoldal",Téglalakás,,Új építésű,2025-08-17,Hőszivattyú,A++,,2025,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xxii-kerulet-budateteny/8666917?page=75&pos=9&cr=20,"Budapest XXII. kerület eladó panellakás 2 szobás: 62,5 millió Ft",,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen-tocoskert/8613475?page=75&pos=10&cr=20,Debrecen eladó panellakás 4 szobás: 80 millió Ft,80.0,84.0,84 m²,4.0,"Debrecen, Tócóskert",Panellakás,,Jó állapotú,2025-08-17,Távfűtés,,,1982,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-lipotvaros/8643143?page=75&pos=11&cr=20,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-ormezo/8377431?page=75&pos=12&cr=20,Budapest XI. kerület eladó téglalakás 3+1 fél szobás: 180 millió Ft,180.0,126.0,126 m²,3.0,"Budapest XI. kerület, Őrmező",Téglalakás,,Új építésű,2025-08-17,Hőszivattyú,A++,,2025,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-cserkeszolo/8669480?page=75&pos=14&cr=20,"Cserkeszőlő eladó téglalakás 3+2 fél szobás: 51,56 millió Ft",51.56,54.0,54 m²,3.0,Cserkeszőlő,Téglalakás,3,Új építésű,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,2025,,,,7 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-x-kerulet/8594712?page=75&pos=15&cr=20,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet/8606681?page=75&pos=16&cr=20,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged-belvaros/8621786?page=75&pos=17&cr=20,"Szeged eladó téglalakás 1+1 fél szobás: 51,9 millió Ft",51.9,42.0,42 m²,1.0,"Szeged, Belváros",Téglalakás,2,Felújított,2025-08-17,Gázkazán,F,,,,,,,
