timestamp,url,home_team,away_team,home_xg,away_xg,home_Match overview,away_Match overview,home_Labdabirtoklás,away_Labdabirtoklás,home_Várható gólok (xG),away_Várható gólok (xG),home_Passzok,away_Passzok,home_Szerelések,away_Szerelések,home_Lövések,away_Lövések,home_Összes lövés,away_Összes lövés,home_Kaput eltaláló lövések,away_Kaput eltaláló lövések,home_Kapufa,away_Kapufa,home_Kaput elkerülő lövések,away_Kaput elkerülő lövések,home_Blokkolt lövések,away_Blokkolt lövések,home_16-oson belüli lövések,away_16-oson belüli lövések,home_16-oson kívüli lövések,away_16-oson kívüli lövések,home_Támadás,away_Támadás,home_Touches in penalty area,away_Touches in penalty area,home_Párharcok,away_Párharcok,home_Labdavesztések,away_Labdavesztések,home_2/5,away_2/5,home_1/3,away_1/3,home_0/1,away_0/1,home_Pontos passzok,away_Pontos passzok,home_Bedobások,away_Bedobások,home_Final third entries,away_Final third entries,home_1/2,away_1/2,home_1/4,away_1/4,home_Keresztlabdák,away_Keresztlabdák,home_Védekezés,away_Védekezés,home_Tackles won,away_Tackles won,home_Összes szerelés,away_Összes szerelés,home_Közbeavatkozások,away_Közbeavatkozások,home_Recoveries,away_Recoveries,home_clearances,away_clearances,home_Pass,away_Pass,home_Shot,away_Shot,home_xG,away_xG,home_ShotmapPromise David,away_ShotmapPromise David,home_Cselek,away_Cselek,home_Passes in final third,away_Passes in final third,home_Foci,away_Foci,home_Futsal,away_Futsal,home_Royal Antwerp,away_Royal Antwerp,home_06:22,away_06:22,home_Teljes játékidő,away_Teljes játékidő,home_Játékvezető,away_Játékvezető,home_Kezdő Felállások,away_Kezdő Felállások,home_USG,away_USG,home_ ,away_ ,home_X,away_X,home_napon ,away_napon ,home_Lesek,away_Lesek,home_2/8,away_2/8,home_Védések,away_Védések,home_Kirúgások,away_Kirúgások,home_07:23,away_07:23,home_4/8,away_4/8,home_3/4,away_3/4,home_1/1,away_1/1,home_08:28,away_08:28,home_Szabálytalanságok,away_Szabálytalanságok,home_Szabadrúgások,away_Szabadrúgások,home_5/9,away_5/9,home_09:32,away_09:32,home_6/10,away_6/10,home_2/9,away_2/9,home_10:37,away_10:37,home_7/11,away_7/11,home_11:41,away_11:41,home_7/12,away_7/12,home_2/6,away_2/6,home_4/11,away_4/11,home_12:46,away_12:46,home_8/13,away_8/13,home_13:50,away_13:50,home_Fouled in final third,away_Fouled in final third,home_9/14,away_9/14,home_5/6,away_5/6,home_5/12,away_5/12,home_14:55,away_14:55,home_3/10,away_3/10,home_5/13,away_5/13,home_2/2,away_2/2,home_16:00,away_16:00,home_17:04,away_17:04,home_4/12,away_4/12,home_5/14,away_5/14,home_18:09,away_18:09,home_Szögletek,away_Szögletek,home_9/17,away_9/17,home_1/5,away_1/5,home_19:13,away_19:13,home_20:17,away_20:17,home_Corners 2-way,away_Corners 2-way,home_Pro LeagueBosuilstadionCorners ,away_Pro LeagueBosuilstadionCorners ,home_9/16,away_9/16,home_5/15,away_5/15,home_21:22,away_21:22,home_22:26,away_22:26,home_Sárga lapok,away_Sárga lapok,home_9/15,away_9/15,home_Goals prevented,away_Goals prevented,home_Penalty saves,away_Penalty saves,home_Goals,away_Goals,home_23:31,away_23:31,home_Nagy esélyek,away_Nagy esélyek,home_Kihagyott ziccerek,away_Kihagyott ziccerek,home_Pass map,away_Pass map,home_6/7,away_6/7,home_6/16,away_6/16,home_2/3,away_2/3,home_24:36,away_24:36,home_10/17,away_10/17,home_Esport,away_Esport,home_25:40,away_25:40,home_10/18,away_10/18,home_7/9,away_7/9,home_7/17,away_7/17,home_26:45,away_26:45,home_11/19,away_11/19,home_27:50,away_27:50,home_12/21,away_12/21,home_7/19,away_7/19,home_28:55,away_28:55,home_12/22,away_12/22,home_8/10,away_8/10,home_8/20,away_8/20,home_30:00,away_30:00,home_31:04,away_31:04,home_12/23,away_12/23,home_8/11,away_8/11,home_8/21,away_8/21,home_32:09,away_32:09,home_33:14,away_33:14,home_34:18,away_34:18,home_16/27,away_16/27,home_3/7,away_3/7,home_12/15,away_12/15,home_9/22,away_9/22,home_2/4,away_2/4,home_Gól!,away_Gól!,home_Shotmap,away_Shotmap,home_17/28,away_17/28,home_ShotmapVincent Janssen,away_ShotmapVincent Janssen,home_xGOT,away_xGOT,home_36:27,away_36:27,home_Senne Lammens,away_Senne Lammens,home_USGVincent Janssen ,away_USGVincent Janssen ,home_Dennis Praet,away_Dennis Praet,home_Anouar Ait El Hadj,away_Anouar Ait El Hadj,home_37:32,away_37:32,home_18/30,away_18/30,home_3/8,away_3/8,home_38:36,away_38:36,home_19/31,away_19/31,home_8/16,away_8/16,home_12/16,away_12/16,home_10/24,away_10/24,home_39:41,away_39:41,home_Charles Vanhoutte,away_Charles Vanhoutte,home_40:46,away_40:46,home_41:51,away_41:51,home_23/36,away_23/36,home_8/18,away_8/18,home_4/9,away_4/9,home_10/25,away_10/25,home_42:55,away_42:55,home_24/38,away_24/38,home_8/19,away_8/19,home_10/26,away_10/26,home_44:00,away_44:00,home_45'+00:05,away_45'+00:05,home_45'+01:10,away_45'+01:10,home_24/40,away_24/40,home_12/17,away_12/17,home_10/27,away_10/27,home_47:15,away_47:15,home_24/41,away_24/41,home_15/22,away_15/22,home_10/29,away_10/29,home_48:19,away_48:19,home_Félidő,away_Félidő
2025-07-25T21:18:21.635668,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,48%,52%,0.02,1.14,122,135,6,6,2,2,2,7,1,3,0,0,1,3,0,1,2,5,0,2,0,1,3,8,47%,53%,2,4,,,,,,,100,118,4,6,9,12,,,,,,,50%,7,50%,N/A,6,6,6,2,11,10,6,7,122,N/A,0,N/A,0.05,N/A,0,N/A,520%,N/A,1173%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,14,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,1,4,2,,,,,,,,,,,4,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,20%,50%,,,,,,,,,,,,,,,,,2,0,,,1.06,0.06,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52%,48%,73%,69%,38%,64%,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:19:26.209735,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,48%,52%,0.02,1.14,122,135,6,6,2,2,2,7,1,3,0,0,1,3,0,1,2,5,0,2,0,1,3,8,47%,53%,2,4,,,,,,,100,118,4,6,9,12,,,,,,,50%,7,50%,N/A,6,6,6,2,11,10,6,7,122,N/A,0,N/A,0.05,N/A,0,N/A,520%,N/A,1173%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,18,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,1,4,2,,,,,,,,,,,4,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,20%,50%,,,,,,,,,,,,,,,,,2,0,,,1.06,0.06,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52%,48%,73%,69%,38%,64%,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:20:30.564499,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,51%,49%,0.02,1.14,146,143,8,6,2,2,2,7,1,3,0,0,1,3,0,1,2,5,0,2,0,1,3,8,53%,47%,2,6,,,,,,,124,126,5,7,12,12,,,,,,,50%,8,50%,N/A,8,6,6,2,13,10,6,8,146,N/A,0,N/A,0.05,N/A,0,N/A,743%,N/A,1580%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,1,4,2,,,,,,,,,,,4,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,1.06,0.06,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59%,41%,43%,50%,80%,69%,41%,67%,50%,25%,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:21:35.446117,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,51%,49%,0.10,1.14,146,143,8,6,4,2,4,7,2,3,0,0,1,3,1,1,3,5,1,2,0,1,4,8,54%,46%,2,6,,,,,,,124,126,5,7,12,12,,,,,,,50%,8,50%,N/A,8,6,6,2,13,10,6,8,146,N/A,0,N/A,0.06,N/A,,,743%,N/A,1580%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,1,4,2,,,,,,,,,,,4,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,1.06,0.06,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,50%,80%,69%,41%,67%,50%,25%,,,0.06,0.32,61%,39%,0,N/A,0.06,N/A,1,0,8.6,N/A,27,N/A,6.9,N/A,6.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:22:40.183060,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,50%,50%,0.16,1.14,146,149,8,6,4,2,4,7,2,3,0,0,1,3,1,1,3,5,1,2,0,1,4,8,54%,46%,2,6,,,,,,,124,131,5,8,12,13,,,,,,,50%,8,50%,N/A,8,6,6,2,13,10,6,8,146,N/A,0,N/A,0.06,N/A,,,743%,N/A,1580%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,1,4,2,,,,,,,,,,,4,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,1.06,0.12,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,50%,80%,69%,41%,69%,50%,25%,,,0.06,0.06,61%,39%,0,N/A,0.06,N/A,,,8.6,N/A,32,N/A,6.9,N/A,6.8,N/A,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:23:45.259694,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,50%,50%,0.16,1.14,155,157,9,7,4,2,4,7,2,3,0,0,1,3,1,1,3,5,1,2,0,1,4,8,53%,47%,2,6,,,,,,,133,138,6,8,12,15,,,,,,,44%,8,44%,N/A,9,7,7,2,15,10,6,8,155,N/A,0,N/A,0.06,N/A,,,838%,N/A,1580%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,4,2,,,,,,,,,,,4,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80%,68%,41%,69%,50%,25%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.6,N/A,36,N/A,6.9,N/A,6.8,N/A,,,60%,40%,38%,40%,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:24:49.925644,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,50%,50%,0.16,1.14,159,162,9,7,4,2,4,7,2,3,0,0,1,3,1,1,3,5,1,2,0,1,4,8,57%,43%,2,6,,,,,,,135,142,6,8,13,17,,,,,,,44%,8,44%,N/A,9,7,7,2,15,11,7,8,159,N/A,0,N/A,0.06,N/A,,,838%,N/A,1675%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,4,2,,,,,,,,,,,4,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,25%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.6,N/A,41,N/A,6.9,N/A,,,,,,,38%,40%,,,61%,39%,50%,50%,75%,67%,42%,69%,1,0,6.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:25:54.814072,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,50%,50%,0.16,1.14,159,162,9,7,4,2,4,7,2,3,0,0,1,3,1,1,3,5,1,2,0,1,4,8,57%,43%,2,6,,,,,,,135,142,6,8,13,17,,,,,,,44%,8,44%,N/A,9,7,7,2,15,11,7,8,159,N/A,0,N/A,0.06,N/A,,,838%,N/A,1675%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,4,2,,,,,,,,,,,4,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,25%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.6,N/A,46,N/A,6.9,N/A,,,,,,,38%,40%,,,61%,39%,50%,50%,75%,67%,42%,69%,,,6.8,N/A,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:26:59.376581,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,48%,52%,0.16,1.14,160,173,9,7,4,2,4,8,2,3,0,0,1,4,1,1,3,6,1,2,0,1,4,9,57%,43%,2,6,,,,,,,135,152,7,8,13,18,,,,,,,44%,8,44%,N/A,9,7,7,2,15,12,7,8,160,N/A,0,N/A,0.06,N/A,,,838%,N/A,1675%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,4,2,,,,,,,,,,,4,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,25%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.7,N/A,51,N/A,6.9,N/A,,,,,,,38%,40%,,,61%,39%,50%,50%,75%,66%,42%,71%,,,6.8,N/A,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:28:04.128297,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,48%,52%,0.16,1.17,162,178,11,7,4,2,4,8,2,3,0,0,1,4,1,1,3,6,1,2,0,1,4,9,57%,41%,2,7,,,,,,,135,156,8,10,13,19,,,,,,,55%,9,55%,N/A,11,7,7,2,16,12,8,9,162,N/A,0,N/A,0.06,N/A,,,944%,N/A,1675%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,5,2,,,,,,,,,,,4,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,20%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.7,N/A,55,N/A,6.9,N/A,6.8,N/A,,,,,,,,,,,,,75%,67%,,,,,,,,,,,64%,35%,44%,53%,44%,33%,40%,67%,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:29:08.808314,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,48%,52%,0.16,1.17,169,181,12,7,4,2,4,8,2,3,0,0,1,4,1,1,3,6,1,2,0,1,4,9,56%,43%,2,8,,,,,,,140,157,8,10,13,19,,,,,,,50%,10,50%,N/A,12,7,7,3,16,13,8,10,169,N/A,0,N/A,0.06,N/A,,,944%,N/A,1675%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,5,2,,,,,,,,,,,4,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,20%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.7,N/A,00,N/A,6.9,N/A,,,,,,,,,,,,,,,75%,67%,,,,,6.8,N/A,,,,,,,,,44%,43%,,,,,63%,35%,42%,58%,38%,67%,1,0,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:30:13.507667,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,48%,52%,0.16,1.17,169,181,12,7,4,2,4,8,2,3,0,0,1,4,1,1,3,6,1,2,0,1,4,9,56%,43%,2,8,,,,,,,140,157,8,10,13,19,,,,,,,50%,10,50%,N/A,12,7,7,3,16,13,8,10,169,N/A,0,N/A,0.06,N/A,,,944%,N/A,1675%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,5,2,,,,,,,,,,,4,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,20%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.7,N/A,05,N/A,6.9,N/A,,,,,,,,,,,,,,,75%,67%,,,,,6.8,N/A,,,,,,,,,44%,43%,,,,,63%,35%,42%,58%,38%,67%,,,1,0,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:31:18.988254,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,48%,52%,0.16,1.17,169,181,12,7,4,2,4,8,2,3,0,0,1,4,1,1,3,6,1,2,0,1,4,9,56%,43%,2,8,,,,,,,140,157,8,10,13,19,,,,,,,50%,10,50%,N/A,12,7,7,3,16,13,8,10,169,N/A,0,N/A,0.06,N/A,,,944%,N/A,1675%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,5,2,,,,,,,,,,,4,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,20%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.7,N/A,10,N/A,6.9,N/A,,,,,,,,,,,,,,,75%,67%,,,,,6.8,N/A,,,,,,,,,44%,43%,,,,,63%,35%,42%,58%,38%,67%,,,,,1,0,,,,,,,,,,,,,,,,,,
2025-07-25T21:32:23.353159,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,47%,53%,0.16,1.17,178,200,11,9,4,2,4,8,2,3,0,0,1,4,1,1,3,6,1,2,0,1,4,9,54%,44%,3,8,,,,,,,146,172,9,11,15,21,,,,,,,45%,10,45%,N/A,11,9,8,3,18,15,8,10,178,N/A,0,N/A,0.06,N/A,,,1136%,N/A,1771%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,5,3,,,,,,,,,,,4,10,10,3,,,,,,,,,,,,,,,,,,,36%,43%,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,20%,,,0.06,0.06,,,0,N/A,0.06,N/A,,,8.7,N/A,,,6.9,N/A,,,,,,,,,,,,,,,,,,,,,6.8,N/A,,,,,,,,,,,,,,,,,42%,58%,,,,,,,,,60%,38%,71%,68%,37%,70%,1,0,,,,,,,,,,
2025-07-25T21:33:28.392400,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.06,0.06,1.,N/A,47%,53%,0.16,1.17,183,205,11,9,4,2,4,8,2,3,0,0,1,4,1,1,3,6,1,2,0,1,4,9,52%,46%,3,8,40%,20%,,,,,149,176,10,11,18,21,,,,,,,45%,13,45%,N/A,11,9,8,3,18,16,8,13,183,N/A,1,N/A,0.06,N/A,,,1136%,N/A,2268%,N/A,1,0,2,N/A,1,0,,,1,4.08,0.23,4.08,1.,0,,,2025.,N/A,25%,N/A,25.,N/A,2,1,,,2,1,5,3,,,,,,,,,,,5,10,10,4,,,,,,,,,,,,,,,,,,,36%,43%,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,,,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,40%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.06,,,1,N/A,0.06,N/A,,,8.7,N/A,,,7.0,N/A,,,,,,,,,,,,,,,,,,,,,6.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59%,39%,68%,68%,34%,71%,1,0,,
